project;test file;mutants;killed;incompetent;timeout;survived;mutation score
lru-cache;test_3-5_0-2_83;90;58;14;0;18;80.00
lru-cache;test_3-5_0-7_213;90;62;14;0;14;84.44
lru-cache;test_3-5_0-9_279;90;67;14;0;9;90.00
lru-cache;test_3-5_1-0_326;90;65;14;0;11;87.78
lru-cache;test_3-5_0-4_137;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_56;90;64;14;0;12;86.67
lru-cache;test_3-5_0-8_262;90;69;14;0;7;92.22
lru-cache;test_3-5_0-4_123;90;64;14;0;12;86.67
lru-cache;test_3-5_0-0_4;90;65;14;0;11;87.78
lru-cache;test_3-5_0-6_200;90;63;14;0;13;85.56
lru-cache;test_3-5_0-1_50;90;66;14;0;10;88.89
lru-cache;test_3-5_0-6_183;90;65;14;0;11;87.78
lru-cache;test_3-5_0-6_210;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_180;90;66;14;0;10;88.89
lru-cache;test_3-5_0-3_116;90;68;14;0;8;91.11
lru-cache;test_3-5_0-2_70;90;63;14;0;13;85.56
lru-cache;test_3-5_0-9_284;90;63;14;0;13;85.56
lru-cache;test_3-5_0-4_150;90;64;14;0;12;86.67
lru-cache;test_3-5_1-0_328;90;62;14;0;14;84.44
lru-cache;test_3-5_0-9_300;90;65;14;0;11;87.78
lru-cache;test_3-5_0-3_95;90;58;14;0;18;80.00
lru-cache;test_3-5_1-0_301;90;56;14;0;20;77.78
lru-cache;test_3-5_0-3_104;90;63;14;0;13;85.56
lru-cache;test_3-5_0-3_114;90;61;14;0;15;83.33
lru-cache;test_3-5_0-7_220;90;67;14;0;9;90.00
lru-cache;test_3-5_0-3_118;90;66;14;0;10;88.89
lru-cache;test_3-5_0-1_48;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_5;90;65;14;0;11;87.78
lru-cache;test_3-5_0-3_91;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_176;90;68;14;0;8;91.11
lru-cache;test_3-5_0-2_90;90;66;14;0;10;88.89
lru-cache;test_3-5_0-8_259;90;64;14;0;12;86.67
lru-cache;test_3-5_0-4_130;90;65;14;0;11;87.78
lru-cache;test_3-5_0-8_253;90;64;14;0;12;86.67
lru-cache;test_3-5_0-1_45;90;62;14;0;14;84.44
lru-cache;test_3-5_0-2_77;90;66;14;0;10;88.89
lru-cache;test_3-5_0-0_17;90;57;14;0;19;78.89
lru-cache;test_3-5_0-4_143;90;59;14;0;17;81.11
lru-cache;test_3-5_1-0_312;90;64;14;0;12;86.67
lru-cache;test_3-5_0-4_121;90;64;14;0;12;86.67
lru-cache;test_3-5_1-0_319;90;65;14;0;11;87.78
lru-cache;test_3-5_0-9_297;90;64;14;0;12;86.67
lru-cache;test_3-5_0-6_203;90;64;14;0;12;86.67
lru-cache;test_3-5_0-7_222;90;65;14;0;11;87.78
lru-cache;test_3-5_0-9_294;90;63;14;0;13;85.56
lru-cache;test_3-5_0-7_233;90;63;14;0;13;85.56
lru-cache;test_3-5_1-0_308;90;64;14;0;12;86.67
lru-cache;test_3-5_0-2_67;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_154;90;62;14;0;14;84.44
lru-cache;test_3-5_0-3_98;90;63;14;0;13;85.56
lru-cache;test_3-5_0-5_171;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_16;90;65;14;0;11;87.78
lru-cache;test_3-5_1-0_317;90;63;14;0;13;85.56
lru-cache;test_3-5_0-1_36;90;57;14;0;19;78.89
lru-cache;test_3-5_1-0_324;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_175;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_23;90;57;14;0;19;78.89
lru-cache;test_3-5_0-8_254;90;63;14;0;13;85.56
lru-cache;test_3-5_0-6_207;90;61;14;0;15;83.33
lru-cache;test_3-5_0-9_287;90;67;14;0;9;90.00
lru-cache;test_3-5_0-0_3;90;65;14;0;11;87.78
lru-cache;test_3-5_0-2_87;90;65;14;0;11;87.78
lru-cache;test_3-5_0-9_272;90;61;14;0;15;83.33
lru-cache;test_3-5_0-0_22;90;57;14;0;19;78.89
lru-cache;test_3-5_0-7_212;90;66;14;0;10;88.89
lru-cache;test_3-5_0-4_127;90;66;14;0;10;88.89
lru-cache;test_3-5_0-3_120;90;57;14;0;19;78.89
lru-cache;test_3-5_0-9_299;90;62;14;0;14;84.44
lru-cache;test_3-5_0-7_217;90;55;14;0;21;76.67
lru-cache;test_3-5_0-0_20;90;65;14;0;11;87.78
lru-cache;test_3-5_0-2_86;90;65;14;0;11;87.78
lru-cache;test_3-5_0-3_112;90;67;14;0;9;90.00
lru-cache;test_3-5_1-0_305;90;67;14;0;9;90.00
lru-cache;test_3-5_0-7_238;90;66;14;0;10;88.89
lru-cache;test_3-5_0-6_193;90;66;14;0;10;88.89
lru-cache;test_3-5_0-9_285;90;60;14;0;16;82.22
lru-cache;test_3-5_0-5_167;90;65;14;0;11;87.78
lru-cache;test_3-5_0-2_81;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_8;90;58;14;0;18;80.00
lru-cache;test_3-5_0-4_125;90;58;14;0;18;80.00
lru-cache;test_3-5_1-0_307;90;64;14;0;12;86.67
lru-cache;test_3-5_0-8_260;90;63;14;0;13;85.56
lru-cache;test_3-5_0-3_94;90;65;14;0;11;87.78
lru-cache;test_3-5_0-7_229;90;64;14;0;12;86.67
lru-cache;test_3-5_0-6_186;90;67;14;0;9;90.00
lru-cache;test_3-5_1-0_309;90;62;14;0;14;84.44
lru-cache;test_3-5_0-6_199;90;66;14;0;10;88.89
lru-cache;test_3-5_0-2_64;90;61;14;0;15;83.33
lru-cache;test_3-5_0-3_110;90;67;14;0;9;90.00
lru-cache;test_3-5_0-1_49;90;57;14;0;19;78.89
lru-cache;test_3-5_0-6_184;90;63;14;0;13;85.56
lru-cache;test_3-5_0-3_106;90;64;14;0;12;86.67
lru-cache;test_3-5_0-6_201;90;64;14;0;12;86.67
lru-cache;test_3-5_0-4_134;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_163;90;65;14;0;11;87.78
lru-cache;test_3-5_0-7_216;90;64;14;0;12;86.67
lru-cache;test_3-5_1-0_315;90;69;14;0;7;92.22
lru-cache;test_3-5_0-2_73;90;62;14;0;14;84.44
lru-cache;test_3-5_0-5_169;90;66;14;0;10;88.89
lru-cache;test_3-5_0-1_31;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_40;90;58;14;0;18;80.00
lru-cache;test_3-5_0-4_131;90;64;14;0;12;86.67
lru-cache;test_3-5_0-0_28;90;65;14;0;11;87.78
lru-cache;test_3-5_0-8_265;90;65;14;0;11;87.78
lru-cache;test_3-5_0-8_270;90;65;14;0;11;87.78
lru-cache;test_3-5_0-3_109;90;62;14;0;14;84.44
lru-cache;test_3-5_0-1_33;90;66;14;0;10;88.89
lru-cache;test_3-5_0-7_231;90;65;14;0;11;87.78
lru-cache;test_3-5_0-6_202;90;62;14;0;14;84.44
lru-cache;test_3-5_1-0_325;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_25;90;57;14;0;19;78.89
lru-cache;test_3-5_0-0_9;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_1;90;65;14;0;11;87.78
lru-cache;test_3-5_0-3_113;90;61;14;0;15;83.33
lru-cache;test_3-5_0-0_29;90;57;14;0;19;78.89
lru-cache;test_3-5_0-6_182;90;60;14;0;16;82.22
lru-cache;test_3-5_0-5_161;90;63;14;0;13;85.56
lru-cache;test_3-5_1-0_311;90;66;14;0;10;88.89
lru-cache;test_3-5_0-9_275;90;61;14;0;15;83.33
lru-cache;test_3-5_0-1_42;90;57;14;0;19;78.89
lru-cache;test_3-5_0-9_281;90;64;14;0;12;86.67
lru-cache;test_3-5_1-0_327;90;67;14;0;9;90.00
lru-cache;test_3-5_0-9_271;90;58;14;0;18;80.00
lru-cache;test_3-5_0-0_11;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_7;90;58;14;0;18;80.00
lru-cache;test_3-5_0-1_43;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_44;90;64;14;0;12;86.67
lru-cache;test_3-5_0-4_135;90;62;14;0;14;84.44
lru-cache;test_3-5_0-9_298;90;64;14;0;12;86.67
lru-cache;test_3-5_0-2_76;90;64;14;0;12;86.67
lru-cache;test_3-5_1-0_304;90;62;14;0;14;84.44
lru-cache;test_3-5_0-7_228;90;66;14;0;10;88.89
lru-cache;test_3-5_0-3_105;90;64;14;0;12;86.67
lru-cache;test_3-5_0-7_221;90;66;14;0;10;88.89
lru-cache;test_3-5_0-1_41;90;63;14;0;13;85.56
lru-cache;test_3-5_0-4_145;90;67;14;0;9;90.00
lru-cache;test_3-5_0-5_159;90;65;14;0;11;87.78
lru-cache;test_3-5_0-4_136;90;62;14;0;14;84.44
lru-cache;test_3-5_0-3_117;90;64;14;0;12;86.67
lru-cache;test_3-5_0-2_80;90;58;14;0;18;80.00
lru-cache;test_3-5_0-9_288;90;66;14;0;10;88.89
lru-cache;test_3-5_0-2_61;90;65;14;0;11;87.78
lru-cache;test_3-5_0-7_218;90;66;14;0;10;88.89
lru-cache;test_3-5_0-4_140;90;66;14;0;10;88.89
lru-cache;test_3-5_0-0_12;90;65;14;0;11;87.78
lru-cache;test_3-5_1-0_316;90;66;14;0;10;88.89
lru-cache;test_3-5_0-0_18;90;57;14;0;19;78.89
lru-cache;test_3-5_0-0_26;90;57;14;0;19;78.89
lru-cache;test_3-5_0-1_60;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_58;90;65;14;0;11;87.78
lru-cache;test_3-5_0-9_274;90;63;14;0;13;85.56
lru-cache;test_3-5_0-2_75;90;66;14;0;10;88.89
lru-cache;test_3-5_0-0_30;90;65;14;0;11;87.78
lru-cache;test_3-5_0-2_89;90;66;14;0;10;88.89
lru-cache;test_3-5_0-4_128;90;60;14;0;16;82.22
lru-cache;test_3-5_0-9_289;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_173;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_51;90;65;14;0;11;87.78
lru-cache;test_3-5_0-6_208;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_32;90;67;14;0;9;90.00
lru-cache;test_3-5_0-3_101;90;66;14;0;10;88.89
lru-cache;test_3-5_0-4_138;90;67;14;0;9;90.00
lru-cache;test_3-5_0-2_68;90;66;14;0;10;88.89
lru-cache;test_3-5_0-5_155;90;69;14;0;7;92.22
lru-cache;test_3-5_0-0_13;90;65;14;0;11;87.78
lru-cache;test_3-5_0-1_47;90;57;14;0;19;78.89
lru-cache;test_3-5_0-1_39;90;65;14;0;11;87.78
lru-cache;test_3-5_0-7_214;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_27;90;65;14;0;11;87.78
lru-cache;test_3-5_0-7_240;90;61;14;0;15;83.33
lru-cache;test_3-5_0-0_6;90;65;14;0;11;87.78
lru-cache;test_3-5_0-4_141;90;68;14;0;8;91.11
lru-cache;test_3-5_0-1_59;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_174;90;63;14;0;13;85.56
lru-cache;test_3-5_0-2_88;90;64;14;0;12;86.67
lru-cache;test_3-5_0-8_243;90;64;14;0;12;86.67
lru-cache;test_3-5_0-9_280;90;64;14;0;12;86.67
lru-cache;test_3-5_0-4_129;90;65;14;0;11;87.78
lru-cache;test_3-5_0-5_153;90;63;14;0;13;85.56
lru-cache;test_3-5_0-1_57;90;67;14;0;9;90.00
lru-cache;test_3-5_0-6_198;90;63;14;0;13;85.56
lru-cache;test_3-5_0-1_34;90;57;14;0;19;78.89
lru-cache;test_3-5_0-6_187;90;61;14;0;15;83.33
lru-cache;test_3-5_0-1_55;90;57;14;0;19;78.89
lru-cache;test_3-5_0-2_65;90;65;14;0;11;87.78
lru-cache;test_3-5_1-0_318;90;66;14;0;10;88.89
lru-cache;test_3-5_0-4_144;90;60;14;0;16;82.22
lru-cache;test_3-5_0-2_72;90;57;14;0;19;78.89
lru-cache;test_3-5_0-2_84;90;65;14;0;11;87.78
lru-cache;test_3-5_0-9_295;90;63;14;0;13;85.56
lru-cache;test_3-5_0-3_102;90;59;14;0;17;81.11
lru-cache;test_3-5_0-2_85;90;67;14;0;9;90.00
lru-cache;test_3-5_0-0_19;90;57;14;0;19;78.89
lru-cache;test_3-5_0-2_79;90;57;14;0;19;78.89
lru-cache;test_3-5_0-0_15;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_21;90;57;14;0;19;78.89
lru-cache;test_3-5_0-8_245;90;67;14;0;9;90.00
lru-cache;test_3-5_0-8_255;90;60;14;0;16;82.22
lru-cache;test_3-5_0-7_234;90;66;14;0;10;88.89
lru-cache;test_3-5_0-0_24;90;65;14;0;11;87.78
lru-cache;test_3-5_0-0_2;90;57;14;0;19;78.89
lru-cache;test_3-5_0-1_38;90;58;14;0;18;80.00
lru-cache;test_3-5_1-0_303;90;65;14;0;11;87.78
lru-cache;test_3-5_0-8_247;90;65;14;0;11;87.78
